tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg
,Chinstrap,48.85,19.04,193.4,3369,Adult,Female,Dream South,Dream,2023-02-02,Healthy,PAPRI2023,Yes,2023-01-28
GEN-0524,Gentoo,47.36,14.1,225.5,5078,Adult,Male,Dream South,Dream,2024-07-13,Healthy,PAPRI2024,Yes,2024-06-30
CHN-0492,Chinstrap,46.11,18.79,197.6,4115,Adult,,Torgersen North,Torgersen,2020-05-31,Healthy,PAPRI2020,Yes,2020-05-17
CHN-0493,Chinstrap,47.63,18.16,202.3,3627,Adult,Male,Torgersen North,Torgersen,2021-02-19,Healthy,PAPRI2021,No,
ADE-0527,Adelie,40.4,20.29,202.1,3924,Adult,Male,Dream South,Dream,2022-04-15,Healthy,PAPRI2022,Yes,2022-04-03
CHN-0494,Chinstrap,50.36,19.96,198.4,4301,Adult,,Torgersen North,Torgersen,2019-11-07,Unwell,PAPRI2019,No,
CHN-0495,Chinstrap,46.59,16.27,195.7,3185,Juvenile,Female,Shortcut Point,Shortcut,2023-11-03,Underweight,PAPRI2023,No,
GEN-0525,Gentoo,43.8,13.06,216.5,4101,Juvenile,Female,Torgersen North,Torgersen,2023-11-22,Healthy,PAPRI2023,Yes,2023-11-08
GEN-0526,Gentoo,43.83,13.7,212.1,4108,Juvenile,,Cormorant East,Cormorant,2023-05-25,Underweight,PAPRI2023,No,
CHN-0496,Chinstrap,46.71,19.42,201.9,4213,Adult,,Torgersen North,Torgersen,2024-12-25,Healthy,PAPRI2024,Yes,2024-12-17
CHN-0497,Chinstrap,46.72,15.99,202.8,4146,Adult,,Cormorant East,Cormorant,2020-12-29,Overweight,PAPRI2020,Yes,2020-12-27
,Gentoo,49.76,15.74,224.7,5470,Adult,Male,Dream South,Dream,2022-05-16,Underweight,PAPRI2022,Yes,2022-05-06
ADE-0528,Adelie,39.54,19.77,191.2,4293,Adult,Male,Shortcut Point,Shortcut,2024-04-23,Overweight,PAPRI2024,Yes,2024-04-23
CHN-0498,Chinstrap,41.64,19.64,194.4,4310,Adult,,Dream South,Dream,2019-12-14,Critically Ill,PAPRI2019,Yes,2019-12-04
ADE-0529,Adelie,41.98,20.1,192.8,2500,Chick,Female,Biscoe West,Biscoe,2023-06-18,Underweight,PAPRI2023,Yes,2023-06-12
,Adelie,35.78,18.56,182.5,2990,Juvenile,,Biscoe West,Biscoe,2024-03-09,Underweight,PAPRI2024,Yes,2024-02-26
CHN-0499,Chinstrap,44.89,21.0,203.5,3884,Adult,Male,Dream South,Dream,2024-11-03,Unwell,PAPRI2024,Yes,2024-10-25
CHN-0500,Chinstrap,47.03,19.26,192.4,3325,Juvenile,,Dream South,Dream,2020-09-25,Healthy,PAPRI2020,No,
ADE-0530,Adelie,37.67,18.43,186.2,3989,Adult,Male,Biscoe West,Biscoe,2021-09-04,Healthy,PAPRI2021,Yes,2021-08-26
CHN-0501,Chinstrap,47.24,16.88,203.7,3563,Adult,,Cormorant East,Cormorant,2024-11-05,Underweight,PAPRI2024,Yes,2024-10-26
GEN-0527,Gentoo,49.17,16.1,213.4,4623,Adult,,Cormorant East,Cormorant,2020-10-24,Healthy,PAPRI2020,Yes,2020-10-22
,Adelie,35.43,17.66,190.2,3614,Adult,,Torgersen North,Torgersen,2024-05-23,Healthy,PAPRI2024,Yes,2024-05-11
CHN-0502,Chinstrap,48.84,19.89,184.5,3426,Juvenile,Female,Torgersen North,Torgersen,2019-12-11,Healthy,PAPRI2019,Yes,2019-12-11
,Gentoo,47.12,14.06,217.4,2703,Chick,Female,Shortcut Point,Shortcut,2024-03-01,Underweight,PAPRI2024,Yes,2024-02-18
ADE-0531,Adelie,35.81,18.55,186.5,2836,Juvenile,Male,Cormorant East,Cormorant,2022-07-03,Underweight,PAPRI2022,Yes,2022-06-28
,Gentoo,46.71,13.92,218.8,4927,Adult,,Cormorant East,Cormorant,2024-10-02,Healthy,PAPRI2024,No,
ADE-0532,Adelie,40.59,21.0,193.1,3254,Adult,Female,Biscoe West,Biscoe,2024-12-03,Underweight,PAPRI2024,Yes,2024-11-20
,Chinstrap,51.45,18.03,204.9,3634,Adult,Female,Cormorant East,Cormorant,2020-06-25,Overweight,PAPRI2020,Yes,2020-06-22
GEN-0528,Gentoo,47.0,13.63,230.0,3587,Juvenile,Male,Shortcut Point,Shortcut,2023-04-22,Underweight,PAPRI2023,Yes,2023-04-18
,Adelie,39.14,16.28,174.5,4141,Adult,,Dream South,Dream,2022-12-03,Healthy,PAPRI2022,Yes,2022-11-23
,Gentoo,54.78,15.24,222.9,4058,Juvenile,,Cormorant East,Cormorant,2022-01-07,Critically Ill,PAPRI2022,Yes,2021-12-29
CHN-0503,Chinstrap,51.17,18.24,191.9,3029,Adult,,Torgersen North,Torgersen,2021-02-08,Underweight,PAPRI2021,No,
CHN-0504,Chinstrap,53.78,13.75,199.6,3144,Juvenile,,Cormorant East,Cormorant,2020-05-22,Underweight,PAPRI2020,Yes,2020-05-12
,Chinstrap,48.75,17.91,185.8,4155,Adult,Female,Torgersen North,Torgersen,2021-01-12,Healthy,PAPRI2021,Yes,2020-12-31
ADE-0533,Adelie,39.52,20.92,176.2,3668,Adult,Male,Biscoe West,Biscoe,2020-12-24,Healthy,PAPRI2020,Yes,2020-12-14
ADE-0534,Adelie,35.9,19.37,186.7,2998,Juvenile,Female,Dream South,Dream,2023-06-07,Underweight,PAPRI2023,Yes,2023-05-27
CHN-0505,Chinstrap,53.91,17.49,196.7,2500,Chick,Male,Cormorant East,Cormorant,2024-03-24,Underweight,PAPRI2024,Yes,2024-03-23
,Chinstrap,50.48,20.05,198.3,2623,Adult,Male,Torgersen North,Torgersen,2022-12-03,Underweight,PAPRI2022,Yes,2022-11-28
CHN-0506,Chinstrap,44.43,21.0,181.6,3444,Adult,,Torgersen North,Torgersen,2022-12-24,Healthy,PAPRI2022,Yes,2022-12-21
GEN-0529,Gentoo,41.26,15.13,212.6,4612,Adult,Male,Dream South,Dream,2020-02-01,Healthy,PAPRI2020,Yes,2020-01-30
,Adelie,44.07,18.52,197.7,4045,Adult,Male,Torgersen North,Torgersen,2020-02-23,Healthy,PAPRI2020,Yes,2020-02-22
,Adelie,42.51,18.53,201.3,2500,Chick,Male,Biscoe West,Biscoe,2022-12-14,Underweight,PAPRI2022,Yes,2022-11-30
GEN-0530,Gentoo,51.95,14.24,214.0,4595,Adult,,Dream South,Dream,2022-01-09,Overweight,PAPRI2022,Yes,2022-01-07
CHN-0507,Chinstrap,44.68,17.46,205.4,4005,Adult,Male,Dream South,Dream,2020-06-27,Healthy,PAPRI2020,Yes,2020-06-15
ADE-0535,Adelie,34.31,20.72,193.3,3925,Adult,,Dream South,Dream,2022-09-21,Healthy,PAPRI2022,Yes,2022-09-13
,Chinstrap,48.32,16.27,196.1,4064,Adult,,Dream South,Dream,2023-04-15,Overweight,PAPRI2023,Yes,2023-04-04
GEN-0531,Gentoo,50.92,15.15,220.5,3292,Juvenile,Female,Dream South,Dream,2021-08-04,Underweight,PAPRI2021,Yes,2021-07-27
GEN-0532,Gentoo,50.82,15.89,217.6,5137,Adult,Male,Biscoe West,Biscoe,2020-06-12,Healthy,PAPRI2020,Yes,2020-06-03
ADE-0536,Adelie,38.22,16.9,187.7,2500,Chick,Female,Dream South,Dream,2021-04-10,Underweight,PAPRI2021,Yes,2021-04-03
CHN-0508,Chinstrap,51.61,19.69,194.0,3535,Adult,Female,Dream South,Dream,2022-11-23,Healthy,PAPRI2022,No,
GEN-0533,Gentoo,46.0,15.44,210.8,5679,Adult,Female,Cormorant East,Cormorant,2023-01-27,Overweight,PAPRI2023,Yes,2023-01-26
CHN-0509,Chinstrap,48.29,20.04,197.6,4065,Adult,Male,Cormorant East,Cormorant,2021-03-10,Overweight,PAPRI2021,Yes,2021-03-04
,Adelie,35.49,18.6,189.9,3848,Adult,Male,Dream South,Dream,2023-01-18,Healthy,PAPRI2023,Yes,2023-01-09
,Chinstrap,50.98,17.05,194.5,4340,Adult,Male,Biscoe West,Biscoe,2024-09-11,Overweight,PAPRI2024,Yes,2024-09-09
GEN-0534,Gentoo,48.4,13.0,220.9,4248,Juvenile,Female,Biscoe West,Biscoe,2023-01-28,Healthy,PAPRI2023,Yes,2023-01-23
,Chinstrap,49.71,17.9,205.4,3623,Adult,Male,Torgersen North,Torgersen,2022-02-20,Healthy,PAPRI2022,Yes,2022-02-07
,Chinstrap,50.17,18.89,196.5,3962,Adult,,Biscoe West,Biscoe,2022-11-20,Overweight,PAPRI2022,Yes,2022-11-11
CHN-0510,Chinstrap,49.39,18.35,188.5,2929,Juvenile,,Dream South,Dream,2021-02-19,Underweight,PAPRI2021,Yes,2021-02-15
CHN-0511,Chinstrap,48.82,16.77,182.5,4129,Adult,Male,Biscoe West,Biscoe,2024-03-09,Overweight,PAPRI2024,Yes,2024-03-03
,Gentoo,46.26,16.06,216.5,5644,Adult,,Shortcut Point,Shortcut,2021-02-08,Overweight,PAPRI2021,Yes,2021-02-04
CHN-0512,Chinstrap,47.65,17.15,195.4,2803,Juvenile,,Biscoe West,Biscoe,2021-04-05,Underweight,PAPRI2021,Yes,2021-03-28
GEN-0535,Gentoo,49.37,13.0,219.4,5040,Adult,Male,Cormorant East,Cormorant,2020-01-06,Healthy,PAPRI2020,Yes,2020-01-04
GEN-0536,Gentoo,52.31,15.62,207.7,5322,Adult,Female,Biscoe West,Biscoe,2020-04-22,Healthy,PAPRI2020,Yes,2020-04-22
GEN-0537,Gentoo,48.85,15.18,215.5,2658,Chick,Female,Dream South,Dream,2024-01-07,Healthy,PAPRI2024,Yes,2023-12-25
GEN-0538,Gentoo,41.9,13.89,227.4,3523,Juvenile,,Dream South,Dream,2022-01-23,Underweight,PAPRI2022,No,
ADE-0537,Adelie,34.84,18.35,200.9,3664,Juvenile,Male,Cormorant East,Cormorant,2021-06-10,Healthy,PAPRI2021,Yes,2021-06-06
CHN-0513,Chinstrap,52.34,19.89,190.3,2640,Juvenile,,Shortcut Point,Shortcut,2022-12-04,Unwell,PAPRI2022,No,
,Chinstrap,53.19,17.47,206.0,3445,Adult,Female,Torgersen North,Torgersen,2021-08-13,Healthy,PAPRI2021,Yes,2021-08-05
GEN-0539,Gentoo,50.17,15.3,217.7,4212,Juvenile,,Biscoe West,Biscoe,2023-04-09,Healthy,PAPRI2023,Yes,2023-04-09
GEN-0540,Gentoo,51.79,14.13,210.7,5458,Adult,Male,Shortcut Point,Shortcut,2020-02-18,Overweight,PAPRI2020,Yes,2020-02-14
ADE-0538,Adelie,35.78,19.63,200.9,3884,Adult,Male,Torgersen North,Torgersen,2020-02-26,Healthy,PAPRI2020,Yes,2020-02-21
,Adelie,36.87,17.16,191.1,3461,Juvenile,Female,Cormorant East,Cormorant,2020-08-18,Healthy,PAPRI2020,Yes,2020-08-18
ADE-0539,Adelie,38.74,18.92,202.2,3545,Adult,Female,Torgersen North,Torgersen,2020-11-29,Healthy,PAPRI2020,Yes,2020-11-26
,Gentoo,44.15,15.91,215.2,5080,Adult,,Dream South,Dream,2023-08-20,Healthy,PAPRI2023,No,
,Gentoo,50.6,13.23,203.3,2949,Chick,,Cormorant East,Cormorant,2023-05-26,Underweight,PAPRI2023,Yes,2023-05-24
,Gentoo,48.07,15.68,214.3,5485,Adult,,Cormorant East,Cormorant,2020-01-11,Overweight,PAPRI2020,Yes,2020-01-10
GEN-0541,Gentoo,46.79,16.03,214.6,5011,Adult,,Biscoe West,Biscoe,2020-02-09,Healthy,PAPRI2020,Yes,2020-02-09
,Chinstrap,53.28,19.92,188.4,3592,Adult,Female,Torgersen North,Torgersen,2020-01-05,Healthy,PAPRI2020,Yes,2019-12-27
,Chinstrap,48.58,14.94,198.4,3652,Adult,Female,Dream South,Dream,2023-11-03,Healthy,PAPRI2023,Yes,2023-11-01
ADE-0540,Adelie,38.61,19.88,186.0,4017,Adult,Male,Torgersen North,Torgersen,2019-10-20,Healthy,PAPRI2019,Yes,2019-10-14
GEN-0542,Gentoo,46.43,13.0,215.8,3902,Juvenile,,Shortcut Point,Shortcut,2021-01-13,Critically Ill,PAPRI2021,Yes,2021-01-06
CHN-0514,Chinstrap,45.48,19.03,199.9,3274,Adult,,Torgersen North,Torgersen,2022-02-23,Healthy,PAPRI2022,Yes,2022-02-10
,Adelie,38.91,19.54,189.2,3595,Adult,,Dream South,Dream,2023-03-02,Healthy,PAPRI2023,Yes,2023-02-25
,Adelie,43.16,16.87,175.0,2500,Chick,Female,Cormorant East,Cormorant,2020-12-05,Critically Ill,PAPRI2020,Yes,2020-11-24
,Gentoo,46.34,14.5,215.0,4294,Juvenile,Male,Biscoe West,Biscoe,2019-11-29,Healthy,PAPRI2019,Yes,2019-11-17
ADE-0541,Adelie,35.63,17.39,185.7,4553,Adult,Male,Torgersen North,Torgersen,2020-04-04,Overweight,PAPRI2020,Yes,2020-04-02
,Gentoo,46.77,17.9,220.3,3422,Juvenile,,Cormorant East,Cormorant,2020-01-28,Underweight,PAPRI2020,Yes,2020-01-22
CHN-0515,Chinstrap,48.69,17.77,203.5,3757,Adult,,Biscoe West,Biscoe,2020-04-26,Healthy,PAPRI2020,No,
GEN-0543,Gentoo,47.1,13.94,210.4,5359,Adult,Male,Dream South,Dream,2024-12-08,Healthy,PAPRI2024,Yes,2024-11-28
GEN-0544,Gentoo,48.74,15.1,220.1,5121,Adult,Female,Torgersen North,Torgersen,2023-04-11,Healthy,PAPRI2023,No,
ADE-0542,Adelie,39.16,17.48,186.8,3536,Adult,Female,Torgersen North,Torgersen,2021-11-28,Healthy,PAPRI2021,Yes,2021-11-17
CHN-0516,Chinstrap,44.75,19.2,201.8,3432,Adult,Male,Shortcut Point,Shortcut,2022-06-21,Underweight,PAPRI2022,Yes,2022-06-12
,Adelie,37.72,19.76,187.6,2500,Chick,Male,Cormorant East,Cormorant,2020-06-01,Underweight,PAPRI2020,Yes,2020-06-01
ADE-0543,Adelie,36.25,17.01,193.7,3959,Adult,,Biscoe West,Biscoe,2024-04-10,Healthy,PAPRI2024,No,
,Adelie,37.07,20.89,196.4,2500,Chick,,Dream South,Dream,2021-05-19,Underweight,PAPRI2021,No,
,Adelie,39.73,17.43,190.1,3256,Adult,,Biscoe West,Biscoe,2023-03-22,Underweight,PAPRI2023,Yes,2023-03-20
GEN-0545,Gentoo,49.23,13.06,212.1,4520,Adult,,Dream South,Dream,2022-07-08,Healthy,PAPRI2022,Yes,2022-06-24
CHN-0517,Chinstrap,40.42,20.84,182.7,3495,Adult,Female,Shortcut Point,Shortcut,2020-10-07,Underweight,PAPRI2020,Yes,2020-10-03
ADE-0544,Adelie,42.54,18.99,184.6,3819,Adult,Female,Torgersen North,Torgersen,2023-08-04,Healthy,PAPRI2023,No,
CHN-0518,Chinstrap,45.6,20.42,197.5,2613,Juvenile,Male,Cormorant East,Cormorant,2023-08-18,Underweight,PAPRI2023,Yes,2023-08-14
CHN-0519,Chinstrap,49.06,20.97,198.7,2834,Adult,,Dream South,Dream,2021-06-16,Underweight,PAPRI2021,Yes,2021-06-08
,Gentoo,48.64,14.85,215.9,5092,Adult,Male,Biscoe West,Biscoe,2024-04-04,Healthy,PAPRI2024,Yes,2024-03-26
GEN-0546,Gentoo,45.51,13.15,218.2,4214,Adult,Female,Dream South,Dream,2020-10-23,Healthy,PAPRI2020,Yes,2020-10-19
GEN-0547,Gentoo,39.5,15.86,216.7,3733,Juvenile,Male,Biscoe West,Biscoe,2020-08-23,Underweight,PAPRI2020,Yes,2020-08-18
CHN-0520,Chinstrap,50.92,19.65,196.5,3188,Juvenile,,Torgersen North,Torgersen,2022-05-29,Healthy,PAPRI2022,No,
CHN-0521,Chinstrap,48.94,17.39,203.9,2500,Chick,Female,Biscoe West,Biscoe,2021-09-15,Underweight,PAPRI2021,Yes,2021-09-06
ADE-0545,Adelie,37.39,16.22,187.4,3416,Adult,,Torgersen North,Torgersen,2020-08-18,Healthy,PAPRI2020,Yes,2020-08-17
CHN-0522,Chinstrap,51.18,18.83,189.3,3672,Adult,,Shortcut Point,Shortcut,2020-12-21,Healthy,PAPRI2020,Yes,2020-12-11
,Gentoo,51.02,13.0,215.0,4186,Juvenile,Male,Biscoe West,Biscoe,2023-05-15,Healthy,PAPRI2023,No,
CHN-0523,Chinstrap,43.63,21.0,199.6,3357,Adult,Female,Biscoe West,Biscoe,2020-03-04,Underweight,PAPRI2020,Yes,2020-02-25
,Adelie,37.05,19.67,190.1,3721,Adult,Male,Biscoe West,Biscoe,2023-10-22,Healthy,PAPRI2023,Yes,2023-10-10
ADE-0546,Adelie,40.69,20.32,193.2,3541,Adult,,Torgersen North,Torgersen,2021-01-02,Healthy,PAPRI2021,Yes,2020-12-20
,Gentoo,50.4,15.39,210.2,6278,Adult,Male,Torgersen North,Torgersen,2024-02-18,Overweight,PAPRI2024,Yes,2024-02-10
GEN-0548,Gentoo,44.8,14.11,208.9,4399,Juvenile,Male,Shortcut Point,Shortcut,2024-08-16,Underweight,PAPRI2024,Yes,2024-08-09
CHN-0524,Chinstrap,53.11,17.36,194.2,2500,Chick,,Torgersen North,Torgersen,2020-05-12,Underweight,PAPRI2020,Yes,2020-05-04
ADE-0547,Adelie,35.31,20.43,200.9,2997,Adult,,Dream South,Dream,2024-06-10,Underweight,PAPRI2024,Yes,2024-05-29
CHN-0525,Chinstrap,50.96,19.03,203.1,3552,Adult,,Torgersen North,Torgersen,2022-07-16,Healthy,PAPRI2022,Yes,2022-07-13
,Chinstrap,45.19,20.42,197.5,3748,Adult,,Dream South,Dream,2023-04-29,Healthy,PAPRI2023,Yes,2023-04-23
GEN-0549,Gentoo,43.39,16.71,216.9,5114,Adult,,Dream South,Dream,2023-10-23,Healthy,PAPRI2023,Yes,2023-10-21
ADE-0548,Adelie,42.97,16.62,191.1,3659,Adult,Male,Biscoe West,Biscoe,2020-10-01,Healthy,PAPRI2020,No,
,Gentoo,48.54,14.4,220.0,4475,Juvenile,,Torgersen North,Torgersen,2022-09-24,Healthy,PAPRI2022,Yes,2022-09-20
,Gentoo,46.77,15.22,229.2,5301,Adult,,Dream South,Dream,2024-01-30,Healthy,PAPRI2024,Yes,2024-01-29
CHN-0526,Chinstrap,48.76,19.2,207.7,3932,Adult,,Cormorant East,Cormorant,2022-01-10,Overweight,PAPRI2022,Yes,2022-01-01
CHN-0527,Chinstrap,48.05,15.73,197.5,3559,Adult,,Biscoe West,Biscoe,2022-08-18,Healthy,PAPRI2022,Yes,2022-08-10
ADE-0549,Adelie,40.93,19.18,198.0,3249,Adult,Male,Torgersen North,Torgersen,2023-11-19,Healthy,PAPRI2023,Yes,2023-11-19
ADE-0550,Adelie,44.8,18.14,188.7,3916,Adult,,Torgersen North,Torgersen,2022-10-09,Healthy,PAPRI2022,Yes,2022-10-06
ADE-0551,Adelie,40.71,18.64,179.4,3596,Adult,Male,Torgersen North,Torgersen,2021-04-06,Healthy,PAPRI2021,Yes,2021-04-03
,Gentoo,47.16,14.79,209.6,4845,Adult,,Biscoe West,Biscoe,2020-08-27,Healthy,PAPRI2020,Yes,2020-08-18
ADE-0552,Adelie,38.42,21.0,190.7,3602,Adult,,Biscoe West,Biscoe,2020-01-31,Healthy,PAPRI2020,Yes,2020-01-25
,Adelie,40.96,19.2,191.4,3650,Adult,,Cormorant East,Cormorant,2024-07-22,Healthy,PAPRI2024,Yes,2024-07-08
,Adelie,39.26,19.12,185.1,3454,Adult,,Cormorant East,Cormorant,2023-07-10,Healthy,PAPRI2023,Yes,2023-07-07
CHN-0528,Chinstrap,47.0,19.86,182.6,3371,Adult,,Dream South,Dream,2023-04-23,Healthy,PAPRI2023,Yes,2023-04-15
,Chinstrap,55.27,19.0,188.7,3627,Adult,Female,Torgersen North,Torgersen,2024-02-08,Healthy,PAPRI2024,Yes,2024-02-05
ADE-0553,Adelie,41.08,17.05,183.6,3521,Adult,Male,Biscoe West,Biscoe,2023-10-08,Healthy,PAPRI2023,Yes,2023-09-30
,Gentoo,48.6,16.72,214.9,4224,Juvenile,,Biscoe West,Biscoe,2022-05-02,Healthy,PAPRI2022,Yes,2022-05-01
GEN-0550,Gentoo,45.62,15.34,214.4,4003,Adult,,Dream South,Dream,2023-09-04,Overweight,PAPRI2023,Yes,2023-09-03
GEN-0551,Gentoo,51.03,13.45,221.2,4620,Adult,,Torgersen North,Torgersen,2024-05-17,Healthy,PAPRI2024,No,
GEN-0552,Gentoo,53.53,16.21,221.8,4402,Adult,,Dream South,Dream,2021-02-18,Healthy,PAPRI2021,No,
GEN-0553,Gentoo,52.18,15.59,212.9,5214,Adult,Male,Dream South,Dream,2021-09-21,Healthy,PAPRI2021,Yes,2021-09-08
GEN-0554,Gentoo,47.65,13.33,211.0,5617,Adult,Female,Biscoe West,Biscoe,2020-09-29,Healthy,PAPRI2020,Yes,2020-09-18
GEN-0555,Gentoo,41.7,14.4,205.1,4419,Adult,Female,Torgersen North,Torgersen,2022-09-28,Healthy,PAPRI2022,Yes,2022-09-15
CHN-0529,Chinstrap,44.17,18.51,203.8,2500,Chick,Male,Biscoe West,Biscoe,2021-06-22,Underweight,PAPRI2021,Yes,2021-06-08
,Adelie,40.19,21.0,192.7,2715,Juvenile,Female,Dream South,Dream,2023-04-09,Underweight,PAPRI2023,Yes,2023-03-29
CHN-0530,Chinstrap,51.62,17.64,201.5,3787,Adult,,Cormorant East,Cormorant,2022-03-30,Overweight,PAPRI2022,Yes,2022-03-18
GEN-0556,Gentoo,49.62,15.41,213.0,5070,Adult,,Dream South,Dream,2020-02-06,Healthy,PAPRI2020,Yes,2020-01-31
,Chinstrap,49.46,17.93,200.2,2500,Chick,,Torgersen North,Torgersen,2022-04-24,Underweight,PAPRI2022,Yes,2022-04-20
,Gentoo,43.57,15.38,225.9,5304,Adult,,Dream South,Dream,2022-01-08,Healthy,PAPRI2022,Yes,2022-01-05
GEN-0557,Gentoo,48.54,15.17,215.7,4521,Adult,Female,Cormorant East,Cormorant,2021-02-08,Healthy,PAPRI2021,Yes,2021-01-29
CHN-0531,Chinstrap,44.23,18.49,180.9,4094,Adult,,Torgersen North,Torgersen,2022-09-27,Healthy,PAPRI2022,Yes,2022-09-15
,Gentoo,46.37,16.32,210.9,4678,Juvenile,Male,Dream South,Dream,2023-06-19,Healthy,PAPRI2023,No,
ADE-0554,Adelie,41.35,19.07,186.1,3280,Juvenile,,Dream South,Dream,2019-12-04,Healthy,PAPRI2019,Yes,2019-11-27
ADE-0555,Adelie,37.21,17.07,192.0,3013,Juvenile,,Dream South,Dream,2020-02-03,Critically Ill,PAPRI2020,Yes,2020-01-21
CHN-0532,Chinstrap,45.96,18.38,194.9,2960,Juvenile,Male,Dream South,Dream,2024-08-26,Underweight,PAPRI2024,Yes,2024-08-19
,Chinstrap,49.19,20.4,198.0,3407,Adult,Female,Biscoe West,Biscoe,2021-03-20,Underweight,PAPRI2021,Yes,2021-03-19
,Gentoo,52.19,18.33,218.5,4972,Adult,Male,Dream South,Dream,2024-12-08,Healthy,PAPRI2024,No,
,Adelie,38.13,17.76,188.1,3088,Juvenile,,Torgersen North,Torgersen,2023-10-14,Healthy,PAPRI2023,Yes,2023-10-13
,Gentoo,54.61,15.83,206.9,4952,Adult,Male,Cormorant East,Cormorant,2019-11-05,Healthy,PAPRI2019,Yes,2019-10-30
CHN-0533,Chinstrap,51.63,19.86,204.1,3312,Juvenile,,Torgersen North,Torgersen,2024-05-17,Healthy,PAPRI2024,Yes,2024-05-04
,Chinstrap,42.37,18.36,203.8,3524,Adult,,Dream South,Dream,2022-06-09,Healthy,PAPRI2022,No,
ADE-0556,Adelie,38.96,19.74,194.2,2813,Juvenile,,Dream South,Dream,2024-04-02,Unwell,PAPRI2024,Yes,2024-03-30
,Chinstrap,45.88,17.26,181.9,3567,Adult,Female,Dream South,Dream,2024-11-24,Healthy,PAPRI2024,Yes,2024-11-20
ADE-0557,Adelie,41.65,18.2,196.5,3568,Adult,Female,Biscoe West,Biscoe,2023-06-24,Healthy,PAPRI2023,Yes,2023-06-10
,Chinstrap,49.7,16.57,210.4,3727,Adult,Male,Cormorant East,Cormorant,2021-11-12,Overweight,PAPRI2021,Yes,2021-11-11
CHN-0534,Chinstrap,44.5,17.78,189.2,3554,Adult,Female,Shortcut Point,Shortcut,2020-07-07,Underweight,PAPRI2020,Yes,2020-07-05
,Adelie,37.55,16.44,197.3,3344,Juvenile,,Shortcut Point,Shortcut,2021-08-10,Underweight,PAPRI2021,Yes,2021-07-31
GEN-0558,Gentoo,45.15,15.19,212.8,4600,Adult,Female,Torgersen North,Torgersen,2022-06-10,Healthy,PAPRI2022,No,
,Gentoo,45.16,15.57,218.4,4721,Adult,Female,Cormorant East,Cormorant,2021-07-30,Healthy,PAPRI2021,Yes,2021-07-17
,Adelie,37.08,19.62,194.2,3679,Adult,Male,Dream South,Dream,2020-07-07,Healthy,PAPRI2020,Yes,2020-07-04
ADE-0558,Adelie,40.29,21.0,200.6,3832,Adult,,Torgersen North,Torgersen,2020-01-24,Critically Ill,PAPRI2020,Yes,2020-01-14
ADE-0559,Adelie,41.17,17.88,193.0,2980,Adult,Female,Shortcut Point,Shortcut,2021-01-28,Underweight,PAPRI2021,Yes,2021-01-18
CHN-0535,Chinstrap,52.66,18.11,200.4,4162,Adult,Male,Dream South,Dream,2023-03-18,Overweight,PAPRI2023,Yes,2023-03-08
,Chinstrap,52.06,15.94,194.8,2719,Juvenile,,Biscoe West,Biscoe,2021-06-17,Underweight,PAPRI2021,Yes,2021-06-15
GEN-0559,Gentoo,46.4,14.71,211.7,3843,Juvenile,Female,Cormorant East,Cormorant,2022-06-28,Underweight,PAPRI2022,No,
ADE-0560,Adelie,38.12,20.83,195.9,2500,Chick,,Dream South,Dream,2020-01-05,Underweight,PAPRI2020,Yes,2020-01-01
,Chinstrap,50.41,19.25,193.3,2732,Juvenile,Female,Dream South,Dream,2023-04-30,Underweight,PAPRI2023,Yes,2023-04-26
,Chinstrap,51.3,17.34,201.6,3409,Adult,,Cormorant East,Cormorant,2021-05-28,Underweight,PAPRI2021,Yes,2021-05-21
ADE-0561,Adelie,39.36,18.33,185.7,3293,Adult,,Dream South,Dream,2022-12-13,Healthy,PAPRI2022,Yes,2022-11-30
GEN-0560,Gentoo,47.42,13.61,226.0,4858,Adult,Male,Torgersen North,Torgersen,2020-12-29,Healthy,PAPRI2020,No,
ADE-0562,Adelie,37.46,18.47,186.4,2500,Chick,Male,Cormorant East,Cormorant,2022-02-21,Underweight,PAPRI2022,Yes,2022-02-13
GEN-0561,Gentoo,44.5,15.54,213.5,5375,Adult,,Cormorant East,Cormorant,2021-09-22,Overweight,PAPRI2021,Yes,2021-09-15
ADE-0563,Adelie,38.12,19.28,194.8,3706,Adult,Female,Torgersen North,Torgersen,2023-08-02,Critically Ill,PAPRI2023,No,
,Chinstrap,47.81,17.81,198.3,4113,Adult,Female,Dream South,Dream,2023-11-01,Overweight,PAPRI2023,Yes,2023-10-20
GEN-0562,Gentoo,48.02,13.0,219.7,5309,Adult,,Torgersen North,Torgersen,2021-09-29,Healthy,PAPRI2021,Yes,2021-09-25
,Chinstrap,42.51,18.44,194.4,3392,Adult,,Cormorant East,Cormorant,2022-03-25,Underweight,PAPRI2022,Yes,2022-03-16
CHN-0536,Chinstrap,47.72,16.25,192.2,2500,Chick,Male,Biscoe West,Biscoe,2024-04-23,Underweight,PAPRI2024,Yes,2024-04-14
CHN-0537,Chinstrap,46.15,18.65,191.2,3907,Adult,Female,Cormorant East,Cormorant,2020-01-16,Overweight,PAPRI2020,Yes,2020-01-04
ADE-0564,Adelie,36.92,18.16,201.6,2920,Juvenile,,Biscoe West,Biscoe,2022-11-08,Underweight,PAPRI2022,Yes,2022-11-08
